Border on Blossom	終焉アンチテーゼ-off vo.-	少女理論観測所	14	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/border-on-blossom/1492218334?uo=4	https://music.apple.com/jp/album/%E7%B5%82%E7%84%89%E3%82%A2%E3%83%B3%E3%83%81%E3%83%86%E3%83%BC%E3%82%BC-off-vo/1492218334?i=1492218468&uo=4	https://music.youtube.com/browse/MPREb_3SGtSdsOHSz	https://music.youtube.com/watch?v=6kCwVVCqkLk
Border on Blossom	壊れた人形のマーチ-off vo.-	少女理論観測所	15	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/border-on-blossom/1492218334?uo=4	https://music.apple.com/jp/album/%E5%A3%8A%E3%82%8C%E3%81%9F%E4%BA%BA%E5%BD%A2%E3%81%AE%E3%83%9E%E3%83%BC%E3%83%81-off-vo/1492218334?i=1492218469&uo=4	https://music.youtube.com/browse/MPREb_3SGtSdsOHSz	https://music.youtube.com/watch?v=iptNXu7lrQU
Border on Blossom	Trick or Dead-off vo.-	少女理論観測所	16	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/border-on-blossom/1492218334?uo=4	https://music.apple.com/jp/album/trick-or-dead-off-vo/1492218334?i=1492218470&uo=4	https://music.youtube.com/browse/MPREb_3SGtSdsOHSz	https://music.youtube.com/watch?v=sEtIVL-qY5o
Border on Blossom	不死鳥の輪舞曲-off vo.-	少女理論観測所	17	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/border-on-blossom/1492218334?uo=4	https://music.apple.com/jp/album/%E4%B8%8D%E6%AD%BB%E9%B3%A5%E3%81%AE%E8%BC%AA%E8%88%9E%E6%9B%B2-off-vo/1492218334?i=1492218471&uo=4	https://music.youtube.com/browse/MPREb_3SGtSdsOHSz	https://music.youtube.com/watch?v=mTVvuqvlxPU
Border on Blossom	造花のバラッド-off vo.-	少女理論観測所	18	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/border-on-blossom/1492218334?uo=4	https://music.apple.com/jp/album/%E9%80%A0%E8%8A%B1%E3%81%AE%E3%83%90%E3%83%A9%E3%83%83%E3%83%89-off-vo/1492218334?i=1492218472&uo=4	https://music.youtube.com/browse/MPREb_3SGtSdsOHSz	https://music.youtube.com/watch?v=KINL_3wdPXs
Border on Blossom	詠み人知らず-off vo.-	少女理論観測所	19	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/border-on-blossom/1492218334?uo=4	https://music.apple.com/jp/album/%E8%A9%A0%E3%81%BF%E4%BA%BA%E7%9F%A5%E3%82%89%E3%81%9A-off-vo/1492218334?i=1492218473&uo=4	https://music.youtube.com/browse/MPREb_3SGtSdsOHSz	https://music.youtube.com/watch?v=i6ARmZgSb_Q
Border on Blossom	終わりのフィロソフィア-off vo.-	少女理論観測所	20	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/border-on-blossom/1492218334?uo=4	https://music.apple.com/jp/album/%E7%B5%82%E3%82%8F%E3%82%8A%E3%81%AE%E3%83%95%E3%82%A3%E3%83%AD%E3%82%BD%E3%83%95%E3%82%A3%E3%82%A2-off-vo/1492218334?i=1492218474&uo=4	https://music.youtube.com/browse/MPREb_3SGtSdsOHSz	https://music.youtube.com/watch?v=EnM3Ixy7NKo
魂	Hate Machine	UNDEAD CORPORATION DOUJIN WORKS	1	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/hate-machine/1455465435?i=1455465436&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=_f2LmFPizoU
魂	Brutal Cremation	UNDEAD CORPORATION DOUJIN WORKS	2	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/brutal-cremation/1455465435?i=1455465437&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=gdQtA3zElII
魂	Black Widow	UNDEAD CORPORATION DOUJIN WORKS	3	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/black-widow/1455465435?i=1455465438&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=PUpeiZQR3ZQ
